area_code,area_name_english,area_name_japanese,population,median_age,state_code,state_name,state_name_japanese,area_name_japanese_wo_state
33101,Okayama-ken Okayama-shi Kita-ku,岡山県 岡山市 北区,314523,45.2,33,okayama,岡山県,岡山市 北区
33102,Okayama-ken Okayama-shi Naka-ku,岡山県 岡山市 中区,149232,46.3,33,okayama,岡山県,岡山市 中区
33103,Okayama-ken Okayama-shi Higashi-ku,岡山県 岡山市 東区,93108,49.8,33,okayama,岡山県,岡山市 東区
33104,Okayama-ken Okayama-shi Minami-ku,岡山県 岡山市 南区,167828,47.2,33,okayama,岡山県,岡山市 南区
33202,Okayama-ken Kurashiki-shi,岡山県 倉敷市,474592,47.8,33,okayama,岡山県,倉敷市
33203,Okayama-ken Tsuyama-shi,岡山県 津山市,99937,49.8,33,okayama,岡山県,津山市
33204,Okayama-ken Tamano-shi,岡山県 玉野市,56531,55.6,33,okayama,岡山県,玉野市
33205,Okayama-ken Kasaoka-shi,岡山県 笠岡市,46088,56.6,33,okayama,岡山県,笠岡市
33207,Okayama-ken Ibara-shi,岡山県 井原市,38384,55.2,33,okayama,岡山県,井原市
33208,Okayama-ken Soja-shi,岡山県 総社市,69030,46.9,33,okayama,岡山県,総社市
33209,Okayama-ken Takahashi-shi,岡山県 高梁市,29072,59.1,33,okayama,岡山県,高梁市
33210,Okayama-ken Niimi-shi,岡山県 新見市,28079,59.5,33,okayama,岡山県,新見市
33211,Okayama-ken Bizen-shi,岡山県 備前市,32320,57.1,33,okayama,岡山県,備前市
33212,Okayama-ken Setouchi-shi,岡山県 瀬戸内市,36048,52.7,33,okayama,岡山県,瀬戸内市
33213,Okayama-ken Akaiwa-shi,岡山県 赤磐市,42661,51.0,33,okayama,岡山県,赤磐市
33214,Okayama-ken Maniwa-shi,岡山県 真庭市,42725,58.0,33,okayama,岡山県,真庭市
33215,Okayama-ken Mimasaka-shi,岡山県 美作市,25939,59.4,33,okayama,岡山県,美作市
33216,Okayama-ken Asakuchi-shi,岡山県 浅口市,32772,53.9,33,okayama,岡山県,浅口市
33346,Okayama-ken Wake-cho,岡山県 和気町,13623,57.7,33,okayama,岡山県,和気町
33423,Okayama-ken Hayashima-cho,岡山県 早島町,12368,46.1,33,okayama,岡山県,早島町
33445,Okayama-ken Satosho-cho,岡山県 里庄町,10950,49.3,33,okayama,岡山県,里庄町
33461,Okayama-ken Yakage-cho,岡山県 矢掛町,13414,56.1,33,okayama,岡山県,矢掛町
33586,Okayama-ken Shinjo-son,岡山県 新庄村,813,60.7,33,okayama,岡山県,新庄村
33606,Okayama-ken Kagamino-cho,岡山県 鏡野町,12062,56.9,33,okayama,岡山県,鏡野町
33622,Okayama-ken Shoo-cho,岡山県 勝央町,10888,49.3,33,okayama,岡山県,勝央町
33623,Okayama-ken Nagi-cho,岡山県 奈義町,5578,51.8,33,okayama,岡山県,奈義町
33643,Okayama-ken Nishiawakura-son,岡山県 西粟倉村,1398,53.0,33,okayama,岡山県,西粟倉村
33663,Okayama-ken Kumenan-cho,岡山県 久米南町,4530,61.5,33,okayama,岡山県,久米南町
33666,Okayama-ken Misaki-cho,岡山県 美咲町,13053,59.0,33,okayama,岡山県,美咲町
33681,Okayama-ken Kibichuo-cho,岡山県 吉備中央町,10886,59.8,33,okayama,岡山県,吉備中央町
34100,Hiroshima-ken Hiroshima-shi,広島県 広島市,1200754,46.8,34,hiroshima,広島県,広島市
34101,Hiroshima-ken Hiroshima-shi Naka-ku,広島県 広島市 中区,142699,46.8,34,hiroshima,広島県,広島市 中区
34102,Hiroshima-ken Hiroshima-shi Higashi-ku,広島県 広島市 東区,119353,48.0,34,hiroshima,広島県,広島市 東区
34103,Hiroshima-ken Hiroshima-shi Minami-ku,広島県 広島市 南区,145805,46.3,34,hiroshima,広島県,広島市 南区
34104,Hiroshima-ken Hiroshima-shi Nishi-ku,広島県 広島市 西区,190232,46.6,34,hiroshima,広島県,広島市 西区
34105,Hiroshima-ken Hiroshima-shi Asaminami-ku,広島県 広島市 安佐南区,247020,43.6,34,hiroshima,広島県,広島市 安佐南区
34106,Hiroshima-ken Hiroshima-shi Asakita-ku,広島県 広島市 安佐北区,138979,52.3,34,hiroshima,広島県,広島市 安佐北区
34107,Hiroshima-ken Hiroshima-shi Aki-ku,広島県 広島市 安芸区,77103,47.3,34,hiroshima,広島県,広島市 安芸区
34108,Hiroshima-ken Hiroshima-shi Saeki-ku,広島県 広島市 佐伯区,139563,47.3,34,hiroshima,広島県,広島市 佐伯区
34202,Hiroshima-ken Kure-shi,広島県 呉市,214592,52.7,34,hiroshima,広島県,呉市
34203,Hiroshima-ken Takehara-shi,広島県 竹原市,23993,59.2,34,hiroshima,広島県,竹原市
34204,Hiroshima-ken Mihara-shi,広島県 三原市,90573,53.3,34,hiroshima,広島県,三原市
34205,Hiroshima-ken Onomichi-shi,広島県 尾道市,131170,54.0,34,hiroshima,広島県,尾道市
34207,Hiroshima-ken Fukuyama-shi,広島県 福山市,460930,48.1,34,hiroshima,広島県,福山市
34208,Hiroshima-ken Fuchu-shi,広島県 府中市,37655,55.8,34,hiroshima,広島県,府中市
34209,Hiroshima-ken Miyoshi-shi,広島県 三次市,50681,54.4,34,hiroshima,広島県,三次市
34210,Hiroshima-ken Shobara-shi,広島県 庄原市,33633,60.5,34,hiroshima,広島県,庄原市
34211,Hiroshima-ken Otake-shi,広島県 大竹市,26319,53.3,34,hiroshima,広島県,大竹市
34212,Hiroshima-ken Higashihiroshima-shi,広島県 東広島市,196608,44.2,34,hiroshima,広島県,東広島市
34213,Hiroshima-ken Hatsukaichi-shi,広島県 廿日市市,114173,49.8,34,hiroshima,広島県,廿日市市
34214,Hiroshima-ken Akitakata-shi,広島県 安芸高田市,26448,59.2,34,hiroshima,広島県,安芸高田市
34215,Hiroshima-ken Etajima-shi,広島県 江田島市,21930,60.3,34,hiroshima,広島県,江田島市
34302,Hiroshima-ken Fuchu-cho,広島県 府中町,51155,46.3,34,hiroshima,広島県,府中町
34304,Hiroshima-ken Kaita-cho,広島県 海田町,29636,44.6,34,hiroshima,広島県,海田町
34307,Hiroshima-ken Kumano-cho,広島県 熊野町,22834,52.1,34,hiroshima,広島県,熊野町
34309,Hiroshima-ken Saka-cho,広島県 坂町,12582,47.9,34,hiroshima,広島県,坂町
34368,Hiroshima-ken Akiota-cho,広島県 安芸太田町,5740,66.2,34,hiroshima,広島県,安芸太田町
34369,Hiroshima-ken Kitahiroshima-cho,広島県 北広島町,17763,57.0,34,hiroshima,広島県,北広島町
34431,Hiroshima-ken Osakikamijima-cho,広島県 大崎上島町,7158,61.9,34,hiroshima,広島県,大崎上島町
34462,Hiroshima-ken Sera-cho,広島県 世羅町,15125,60.6,34,hiroshima,広島県,世羅町
34545,Hiroshima-ken Jinsekikogen-cho,広島県 神石高原町,8250,64.5,34,hiroshima,広島県,神石高原町
35201,Yamaguchi-ken Shimonoseki-shi,山口県 下関市,255051,53.5,35,yamaguchi,山口県,下関市
35202,Yamaguchi-ken Ube-shi,山口県 宇部市,162570,51.2,35,yamaguchi,山口県,宇部市
35203,Yamaguchi-ken Yamaguchi-shi,山口県 山口市,193966,48.6,35,yamaguchi,山口県,山口市
35204,Yamaguchi-ken Hagi-shi,山口県 萩市,44626,61.2,35,yamaguchi,山口県,萩市
35206,Yamaguchi-ken Hofu-shi,山口県 防府市,113979,49.1,35,yamaguchi,山口県,防府市
35207,Yamaguchi-ken Kudamatsu-shi,山口県 下松市,55887,47.9,35,yamaguchi,山口県,下松市
35208,Yamaguchi-ken Iwakuni-shi,山口県 岩国市,129125,53.8,35,yamaguchi,山口県,岩国市
35210,Yamaguchi-ken Hikari-shi,山口県 光市,49798,53.1,35,yamaguchi,山口県,光市
35211,Yamaguchi-ken Nagato-shi,山口県 長門市,32519,61.1,35,yamaguchi,山口県,長門市
35212,Yamaguchi-ken Yanai-shi,山口県 柳井市,30799,57.0,35,yamaguchi,山口県,柳井市
35213,Yamaguchi-ken Mine-shi,山口県 美祢市,23247,59.9,35,yamaguchi,山口県,美祢市
35215,Yamaguchi-ken Shunan-shi,山口県 周南市,137540,51.9,35,yamaguchi,山口県,周南市
35216,Yamaguchi-ken Sanyoonoda-shi,山口県 山陽小野田市,60326,51.6,35,yamaguchi,山口県,山陽小野田市
35305,Yamaguchi-ken Suooshima-cho,山口県 周防大島町,14798,67.7,35,yamaguchi,山口県,周防大島町
35321,Yamaguchi-ken Waki-cho,山口県 和木町,6034,45.6,35,yamaguchi,山口県,和木町
35341,Yamaguchi-ken Kaminoseki-cho,山口県 上関町,2342,68.4,35,yamaguchi,山口県,上関町
35343,Yamaguchi-ken Tabuse-cho,山口県 田布施町,14483,53.8,35,yamaguchi,山口県,田布施町
35344,Yamaguchi-ken Hirao-cho,山口県 平生町,11914,59.9,35,yamaguchi,山口県,平生町
35502,Yamaguchi-ken Abu-cho,山口県 阿武町,3055,64.9,35,yamaguchi,山口県,阿武町
36201,Tokushima-ken Tokushima-shi,徳島県 徳島市,252391,50.5,36,tokushima,徳島県,徳島市
36202,Tokushima-ken Naruto-shi,徳島県 鳴門市,54622,53.7,36,tokushima,徳島県,鳴門市
36203,Tokushima-ken Komatsushima-shi,徳島県 小松島市,36149,53.5,36,tokushima,徳島県,小松島市
36204,Tokushima-ken Anan-shi,徳島県 阿南市,69470,51.7,36,tokushima,徳島県,阿南市
36205,Tokushima-ken Yoshinogawa-shi,徳島県 吉野川市,38772,56.7,36,tokushima,徳島県,吉野川市
36206,Tokushima-ken Awa-shi,徳島県 阿波市,34713,56.4,36,tokushima,徳島県,阿波市
36207,Tokushima-ken Mima-shi,徳島県 美馬市,28055,57.7,36,tokushima,徳島県,美馬市
36208,Tokushima-ken Miyoshi-shi,徳島県 三好市,23605,63.0,36,tokushima,徳島県,三好市
36301,Tokushima-ken Katsuura-cho,徳島県 勝浦町,4837,61.3,36,tokushima,徳島県,勝浦町
36302,Tokushima-ken Kamikatsu-cho,徳島県 上勝町,1380,68.7,36,tokushima,徳島県,上勝町
36321,Tokushima-ken Sanagouchi-son,徳島県 佐那河内村,2058,64.0,36,tokushima,徳島県,佐那河内村
36341,Tokushima-ken Ishii-cho,徳島県 石井町,24833,51.4,36,tokushima,徳島県,石井町
36342,Tokushima-ken Kamiyama-cho,徳島県 神山町,4647,67.0,36,tokushima,徳島県,神山町
36368,Tokushima-ken Naka-cho,徳島県 那賀町,7367,66.0,36,tokushima,徳島県,那賀町
36383,Tokushima-ken Mugi-cho,徳島県 牟岐町,3743,67.4,36,tokushima,徳島県,牟岐町
36387,Tokushima-ken Minami-cho,徳島県 美波町,6222,64.6,36,tokushima,徳島県,美波町
36388,Tokushima-ken Kaiyo-cho,徳島県 海陽町,8358,63.0,36,tokushima,徳島県,海陽町
36401,Tokushima-ken Matsushige-cho,徳島県 松茂町,14583,47.8,36,tokushima,徳島県,松茂町
36402,Tokushima-ken Kitajima-cho,徳島県 北島町,22745,46.0,36,tokushima,徳島県,北島町
36403,Tokushima-ken Aizumi-cho,徳島県 藍住町,35246,45.6,36,tokushima,徳島県,藍住町
36404,Tokushima-ken Itano-cho,徳島県 板野町,13042,52.6,36,tokushima,徳島県,板野町
36405,Tokushima-ken Kamiita-cho,徳島県 上板町,11384,53.8,36,tokushima,徳島県,上板町
36468,Tokushima-ken Tsurugi-cho,徳島県 つるぎ町,7715,63.3,36,tokushima,徳島県,つるぎ町
36489,Tokushima-ken Higashimiyoshi-cho,徳島県 東みよし町,13622,56.1,36,tokushima,徳島県,東みよし町
37201,Kagawa-ken Takamatsu-shi,香川県 高松市,417496,48.3,37,kagawa,香川県,高松市
37202,Kagawa-ken Marugame-shi,香川県 丸亀市,109513,48.0,37,kagawa,香川県,丸亀市
37203,Kagawa-ken Sakaide-shi,香川県 坂出市,50624,53.1,37,kagawa,香川県,坂出市
37204,Kagawa-ken Zentsuji-shi,香川県 善通寺市,31631,48.1,37,kagawa,香川県,善通寺市
37205,Kagawa-ken Kanonji-shi,香川県 観音寺市,57438,52.6,37,kagawa,香川県,観音寺市
37206,Kagawa-ken Sanuki-shi,香川県 さぬき市,47003,55.6,37,kagawa,香川県,さぬき市
37207,Kagawa-ken Higashikagawa-shi,香川県 東かがわ市,28279,59.7,37,kagawa,香川県,東かがわ市
37208,Kagawa-ken Mitoyo-shi,香川県 三豊市,61857,54.4,37,kagawa,香川県,三豊市
37322,Kagawa-ken Tonosho-cho,香川県 土庄町,12846,60.6,37,kagawa,香川県,土庄町
37324,Kagawa-ken Shodoshima-cho,香川県 小豆島町,13870,61.1,37,kagawa,香川県,小豆島町
37341,Kagawa-ken Miki-cho,香川県 三木町,26878,50.3,37,kagawa,香川県,三木町
37364,Kagawa-ken Naoshima-cho,香川県 直島町,3103,50.4,37,kagawa,香川県,直島町
37386,Kagawa-ken Utazu-cho,香川県 宇多津町,18699,44.3,37,kagawa,香川県,宇多津町
37387,Kagawa-ken Ayagawa-cho,香川県 綾川町,22693,53.7,37,kagawa,香川県,綾川町
37403,Kagawa-ken Kotohira-cho,香川県 琴平町,8468,57.6,37,kagawa,香川県,琴平町
37404,Kagawa-ken Tadotsu-cho,香川県 多度津町,22445,50.4,37,kagawa,香川県,多度津町
37406,Kagawa-ken Manno-cho,香川県 まんのう町,17401,56.2,37,kagawa,香川県,まんのう町
38201,Ehime-ken Matsuyama-shi,愛媛県 松山市,511192,48.6,38,ehime,愛媛県,松山市
38202,Ehime-ken Imabari-shi,愛媛県 今治市,151672,53.3,38,ehime,愛媛県,今治市
38203,Ehime-ken Uwajima-shi,愛媛県 宇和島市,70809,58.2,38,ehime,愛媛県,宇和島市
38204,Ehime-ken Yawatahama-shi,愛媛県 八幡浜市,31987,59.0,38,ehime,愛媛県,八幡浜市
38205,Ehime-ken Niihama-shi,愛媛県 新居浜市,115938,50.7,38,ehime,愛媛県,新居浜市
38206,Ehime-ken Saijo-shi,愛媛県 西条市,104791,51.7,38,ehime,愛媛県,西条市
38207,Ehime-ken Ozu-shi,愛媛県 大洲市,40575,56.2,38,ehime,愛媛県,大洲市
38210,Ehime-ken Iyo-shi,愛媛県 伊予市,35133,53.0,38,ehime,愛媛県,伊予市
38213,Ehime-ken Shikokuchuo-shi,愛媛県 四国中央市,82754,52.9,38,ehime,愛媛県,四国中央市
38214,Ehime-ken Seiyo-shi,愛媛県 西予市,35388,61.0,38,ehime,愛媛県,西予市
38215,Ehime-ken Toon-shi,愛媛県 東温市,33903,49.3,38,ehime,愛媛県,東温市
38356,Ehime-ken Kamijima-cho,愛媛県 上島町,6509,61.7,38,ehime,愛媛県,上島町
38386,Ehime-ken Kumakogen-cho,愛媛県 久万高原町,7404,65.0,38,ehime,愛媛県,久万高原町
38401,Ehime-ken Masaki-cho,愛媛県 松前町,29630,50.1,38,ehime,愛媛県,松前町
38402,Ehime-ken Tobe-cho,愛媛県 砥部町,20480,52.6,38,ehime,愛媛県,砥部町
38422,Ehime-ken Uchiko-cho,愛媛県 内子町,15322,59.0,38,ehime,愛媛県,内子町
38442,Ehime-ken Ikata-cho,愛媛県 伊方町,8397,63.7,38,ehime,愛媛県,伊方町
38484,Ehime-ken Matsuno-cho,愛媛県 松野町,3674,63.3,38,ehime,愛媛県,松野町
38488,Ehime-ken Kihoku-cho,愛媛県 鬼北町,9682,62.9,38,ehime,愛媛県,鬼北町
38506,Ehime-ken Ainan-cho,愛媛県 愛南町,19601,62.5,38,ehime,愛媛県,愛南町
39201,Kochi-ken Kochi-shi,高知県 高知市,326545,49.7,39,kochi,高知県,高知市
39202,Kochi-ken Muroto-shi,高知県 室戸市,11742,66.0,39,kochi,高知県,室戸市
39203,Kochi-ken Aki-shi,高知県 安芸市,16243,58.9,39,kochi,高知県,安芸市
39204,Kochi-ken Nankoku-shi,高知県 南国市,46664,49.9,39,kochi,高知県,南国市
39205,Kochi-ken Tosa-shi,高知県 土佐市,25732,53.9,39,kochi,高知県,土佐市
39206,Kochi-ken Susaki-shi,高知県 須崎市,20590,58.1,39,kochi,高知県,須崎市
39208,Kochi-ken Sukumo-shi,高知県 宿毛市,19033,57.9,39,kochi,高知県,宿毛市
39209,Kochi-ken Tosashimizu-shi,高知県 土佐清水市,12388,65.3,39,kochi,高知県,土佐清水市
39210,Kochi-ken Shimanto-shi,高知県 四万十市,32694,55.3,39,kochi,高知県,四万十市
39211,Kochi-ken Konan-shi,高知県 香南市,32207,50.4,39,kochi,高知県,香南市
39212,Kochi-ken Kami-shi,高知県 香美市,26513,55.4,39,kochi,高知県,香美市
39301,Kochi-ken Toyo-cho,高知県 東洋町,2194,65.5,39,kochi,高知県,東洋町
39302,Kochi-ken Nahari-cho,高知県 奈半利町,3034,63.4,39,kochi,高知県,奈半利町
39303,Kochi-ken Tano-cho,高知県 田野町,2498,60.3,39,kochi,高知県,田野町
39304,Kochi-ken Yasuda-cho,高知県 安田町,2370,62.2,39,kochi,高知県,安田町
39305,Kochi-ken Kitagawa-mura,高知県 北川村,1146,61.3,39,kochi,高知県,北川村
39306,Kochi-ken Umaji-mura,高知県 馬路村,745,59.0,39,kochi,高知県,馬路村
39307,Kochi-ken Geisei-mura,高知県 芸西村,3694,57.0,39,kochi,高知県,芸西村
39341,Kochi-ken Motoyama-cho,高知県 本山町,3261,63.3,39,kochi,高知県,本山町
39344,Kochi-ken Otoyo-cho,高知県 大豊町,3252,69.0,39,kochi,高知県,大豊町
39363,Kochi-ken Tosa-cho,高知県 土佐町,3753,63.4,39,kochi,高知県,土佐町
39364,Kochi-ken Okawa-mura,高知県 大川村,366,59.0,39,kochi,高知県,大川村
39386,Kochi-ken Ino-cho,高知県 いの町,21374,58.7,39,kochi,高知県,いの町
39387,Kochi-ken Niyodogawa-cho,高知県 仁淀川町,4827,68.1,39,kochi,高知県,仁淀川町
39401,Kochi-ken Nakatosa-cho,高知県 中土佐町,6002,64.0,39,kochi,高知県,中土佐町
39402,Kochi-ken Sakawa-cho,高知県 佐川町,12323,58.8,39,kochi,高知県,佐川町
39403,Kochi-ken Ochi-cho,高知県 越知町,5187,63.1,39,kochi,高知県,越知町
39405,Kochi-ken Yusuhara-cho,高知県 檮原町,3307,62.7,39,kochi,高知県,檮原町
39410,Kochi-ken Hidaka-mura,高知県 日高村,4812,60.2,39,kochi,高知県,日高村
39411,Kochi-ken Tsuno-cho,高知県 津野町,5291,62.0,39,kochi,高知県,津野町
39412,Kochi-ken Shimanto-cho,高知県 四万十町,15607,61.9,39,kochi,高知県,四万十町
39424,Kochi-ken Otsuki-cho,高知県 大月町,4434,64.5,39,kochi,高知県,大月町
39427,Kochi-ken Mihara-mura,高知県 三原村,1437,63.3,39,kochi,高知県,三原村
39428,Kochi-ken Kuroshio-cho,高知県 黒潮町,10262,62.0,39,kochi,高知県,黒潮町
40100,Fukuoka-ken Kitakyushu-shi,福岡県 北九州市,939029,50.3,40,fukuoka,福岡県,北九州市
40101,Fukuoka-ken Kitakyushu-shi Moji-ku,福岡県 北九州市 門司区,93842,56.5,40,fukuoka,福岡県,北九州市 門司区
40103,Fukuoka-ken Kitakyushu-shi Wakamatsu-ku,福岡県 北九州市 若松区,80533,51.4,40,fukuoka,福岡県,北九州市 若松区
40105,Fukuoka-ken Kitakyushu-shi Tobata-ku,福岡県 北九州市 戸畑区,57494,50.3,40,fukuoka,福岡県,北九州市 戸畑区
40106,Fukuoka-ken Kitakyushu-shi Kokurakita-ku,福岡県 北九州市 小倉北区,183407,49.0,40,fukuoka,福岡県,北九州市 小倉北区
40107,Fukuoka-ken Kitakyushu-shi Kokuraminami-ku,福岡県 北九州市 小倉南区,209028,48.6,40,fukuoka,福岡県,北九州市 小倉南区
40108,Fukuoka-ken Kitakyushu-shi Yahatahigashi-ku,福岡県 北九州市 八幡東区,64792,53.6,40,fukuoka,福岡県,北九州市 八幡東区
40109,Fukuoka-ken Kitakyushu-shi Yahatanishi-ku,福岡県 北九州市 八幡西区,249933,49.6,40,fukuoka,福岡県,北九州市 八幡西区
40130,Fukuoka-ken Fukuoka-shi,福岡県 福岡市,1612392,43.7,40,fukuoka,福岡県,福岡市
40131,Fukuoka-ken Fukuoka-shi Higashi-ku,福岡県 福岡市 東区,322503,43.6,40,fukuoka,福岡県,福岡市 東区
40132,Fukuoka-ken Fukuoka-shi Hakata-ku,福岡県 福岡市 博多区,252034,40.1,40,fukuoka,福岡県,福岡市 博多区
40133,Fukuoka-ken Fukuoka-shi Chuo-ku,福岡県 福岡市 中央区,205501,42.4,40,fukuoka,福岡県,福岡市 中央区
40134,Fukuoka-ken Fukuoka-shi Minami-ku,福岡県 福岡市 南区,265583,44.6,40,fukuoka,福岡県,福岡市 南区
40135,Fukuoka-ken Fukuoka-shi Nishi-ku,福岡県 福岡市 西区,212579,44.9,40,fukuoka,福岡県,福岡市 西区
40136,Fukuoka-ken Fukuoka-shi Jonan-ku,福岡県 福岡市 城南区,132864,45.4,40,fukuoka,福岡県,福岡市 城南区
40137,Fukuoka-ken Fukuoka-shi Sawara-ku,福岡県 福岡市 早良区,221328,45.6,40,fukuoka,福岡県,福岡市 早良区
40202,Fukuoka-ken Omuta-shi,福岡県 大牟田市,111281,55.5,40,fukuoka,福岡県,大牟田市
40203,Fukuoka-ken Kurume-shi,福岡県 久留米市,303316,48.1,40,fukuoka,福岡県,久留米市
40204,Fukuoka-ken Nogata-shi,福岡県 直方市,56212,51.0,40,fukuoka,福岡県,直方市
40205,Fukuoka-ken Iizuka-shi,福岡県 飯塚市,126364,49.1,40,fukuoka,福岡県,飯塚市
40206,Fukuoka-ken Tagawa-shi,福岡県 田川市,46203,52.3,40,fukuoka,福岡県,田川市
40207,Fukuoka-ken Yanagawa-shi,福岡県 柳川市,64475,52.9,40,fukuoka,福岡県,柳川市
40210,Fukuoka-ken Yame-shi,福岡県 八女市,60608,55.3,40,fukuoka,福岡県,八女市
40211,Fukuoka-ken Chikugo-shi,福岡県 筑後市,48827,47.2,40,fukuoka,福岡県,筑後市
40212,Fukuoka-ken Okawa-shi,福岡県 大川市,32988,54.1,40,fukuoka,福岡県,大川市
40213,Fukuoka-ken Yukuhashi-shi,福岡県 行橋市,71426,49.4,40,fukuoka,福岡県,行橋市
40214,Fukuoka-ken Buzen-shi,福岡県 豊前市,24391,55.1,40,fukuoka,福岡県,豊前市
40215,Fukuoka-ken Nakama-shi,福岡県 中間市,40362,54.4,40,fukuoka,福岡県,中間市
40216,Fukuoka-ken Ogori-shi,福岡県 小郡市,59360,48.5,40,fukuoka,福岡県,小郡市
40217,Fukuoka-ken Chikushino-shi,福岡県 筑紫野市,103311,46.4,40,fukuoka,福岡県,筑紫野市
40218,Fukuoka-ken Kasuga-shi,福岡県 春日市,111023,45.3,40,fukuoka,福岡県,春日市
40219,Fukuoka-ken Onojo-shi,福岡県 大野城市,102085,44.7,40,fukuoka,福岡県,大野城市
40220,Fukuoka-ken Munakata-shi,福岡県 宗像市,97095,48.2,40,fukuoka,福岡県,宗像市
40221,Fukuoka-ken Dazaifu-shi,福岡県 太宰府市,73164,47.1,40,fukuoka,福岡県,太宰府市
40223,Fukuoka-ken Koga-shi,福岡県 古賀市,58786,47.3,40,fukuoka,福岡県,古賀市
40224,Fukuoka-ken Fukutsu-shi,福岡県 福津市,67033,46.1,40,fukuoka,福岡県,福津市
40225,Fukuoka-ken Ukiha-shi,福岡県 うきは市,27981,54.2,40,fukuoka,福岡県,うきは市
40226,Fukuoka-ken Miyawaka-shi,福岡県 宮若市,26298,54.2,40,fukuoka,福岡県,宮若市
40227,Fukuoka-ken Kama-shi,福岡県 嘉麻市,35473,58.2,40,fukuoka,福岡県,嘉麻市
40228,Fukuoka-ken Asakura-shi,福岡県 朝倉市,50273,53.3,40,fukuoka,福岡県,朝倉市
40229,Fukuoka-ken Miyama-shi,福岡県 みやま市,35861,56.7,40,fukuoka,福岡県,みやま市
40230,Fukuoka-ken Itoshima-shi,福岡県 糸島市,98877,49.2,40,fukuoka,福岡県,糸島市
40231,Fukuoka-ken Nakagawa-shi,福岡県 那珂川市,50112,45.2,40,fukuoka,福岡県,那珂川市
40341,Fukuoka-ken Umi-machi,福岡県 宇美町,37671,47.5,40,fukuoka,福岡県,宇美町
40342,Fukuoka-ken Sasaguri-machi,福岡県 篠栗町,31209,46.2,40,fukuoka,福岡県,篠栗町
40343,Fukuoka-ken Shime-machi,福岡県 志免町,46377,44.7,40,fukuoka,福岡県,志免町
40344,Fukuoka-ken Sue-machi,福岡県 須恵町,28628,45.4,40,fukuoka,福岡県,須恵町
40345,Fukuoka-ken Shingu-machi,福岡県 新宮町,32927,41.0,40,fukuoka,福岡県,新宮町
40348,Fukuoka-ken Hisayama-machi,福岡県 久山町,9068,45.1,40,fukuoka,福岡県,久山町
40349,Fukuoka-ken Kasuya-machi,福岡県 粕屋町,48190,41.0,40,fukuoka,福岡県,粕屋町
40381,Fukuoka-ken Ashiya-machi,福岡県 芦屋町,13545,49.6,40,fukuoka,福岡県,芦屋町
40382,Fukuoka-ken Mizumaki-machi,福岡県 水巻町,28114,51.4,40,fukuoka,福岡県,水巻町
40383,Fukuoka-ken Okagaki-machi,福岡県 岡垣町,31007,51.2,40,fukuoka,福岡県,岡垣町
40384,Fukuoka-ken Onga-cho,福岡県 遠賀町,18723,51.6,40,fukuoka,福岡県,遠賀町
40401,Fukuoka-ken Kotake-machi,福岡県 小竹町,7151,59.3,40,fukuoka,福岡県,小竹町
40402,Fukuoka-ken Kurate-machi,福岡県 鞍手町,15080,56.8,40,fukuoka,福岡県,鞍手町
40421,Fukuoka-ken Keisen-machi,福岡県 桂川町,12878,52.9,40,fukuoka,福岡県,桂川町
40447,Fukuoka-ken Chikuzen-machi,福岡県 筑前町,29591,49.6,40,fukuoka,福岡県,筑前町
40448,Fukuoka-ken Toho-mura,福岡県 東峰村,1899,63.1,40,fukuoka,福岡県,東峰村
40503,Fukuoka-ken Tachiarai-machi,福岡県 大刀洗町,15521,46.7,40,fukuoka,福岡県,大刀洗町
40522,Fukuoka-ken Oki-machi,福岡県 大木町,13820,48.0,40,fukuoka,福岡県,大木町
40544,Fukuoka-ken Hirokawa-machi,福岡県 広川町,19969,49.3,40,fukuoka,福岡県,広川町
40601,Fukuoka-ken Kawara-machi,福岡県 香春町,10191,59.2,40,fukuoka,福岡県,香春町
40602,Fukuoka-ken Soeda-machi,福岡県 添田町,8801,61.6,40,fukuoka,福岡県,添田町
40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,8407,54.3,40,fukuoka,福岡県,糸田町
40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,15176,56.5,40,fukuoka,福岡県,川崎町
40608,Fukuoka-ken Oto-machi,福岡県 大任町,5008,55.3,40,fukuoka,福岡県,大任町
40609,Fukuoka-ken Aka-mura,福岡県 赤村,2774,58.9,40,fukuoka,福岡県,赤村
40610,Fukuoka-ken Fukuchi-machi,福岡県 福智町,21398,54.9,40,fukuoka,福岡県,福智町
40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,37684,44.3,40,fukuoka,福岡県,苅田町
40625,Fukuoka-ken Miyako-machi,福岡県 みやこ町,18825,59.1,40,fukuoka,福岡県,みやこ町
40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,6536,50.2,40,fukuoka,福岡県,吉富町
40646,Fukuoka-ken Koge-machi,福岡県 上毛町,7251,53.8,40,fukuoka,福岡県,上毛町
40647,Fukuoka-ken Chikujo-machi,福岡県 築上町,17189,55.1,40,fukuoka,福岡県,築上町
41201,Saga-ken Saga-shi,佐賀県 佐賀市,233301,48.5,41,saga,佐賀県,佐賀市
41202,Saga-ken Karatsu-shi,佐賀県 唐津市,117373,51.4,41,saga,佐賀県,唐津市
41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,74196,44.9,41,saga,佐賀県,鳥栖市
